id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
12510,1.98,0.196895103,SEDAN,2,F,C,4,0,0
12511,1.74,0.550316946,UTE,3,M,C,1,0,0
12512,1.36,0.909036864,STNWG,4,M,C,6,0,0
12513,0.75,0.872286894,SEDAN,4,M,C,3,0,0
12514,5.77,0.493461795,STNWG,1,F,C,5,0,0
12515,0.85,0.870391314,STNWG,4,F,C,3,0,0
12516,1.1,0.077759699,HBACK,3,F,C,6,0,0
12517,3.64,0.872042119,STNWG,2,M,C,3,0,0
12518,1.03,0.870052273,SEDAN,4,F,C,5,0,0
12519,1.04,0.870801201,HBACK,3,F,C,2,0,0
12520,2.01,0.615329843,SEDAN,3,F,C,4,0,0
12521,1.79,0.224356095,SEDAN,2,F,C,6,0,0
12522,3.23,0.219202814,STNWG,1,F,C,3,0,0
12523,1.08,0.427060809,HBACK,2,F,C,5,0,0
12524,1.48,0.170608835,COUPE,4,M,C,2,0,0
12525,1.48,0.999351075,UTE,4,M,C,2,0,0
12526,2.88,0.164641645,SEDAN,1,F,C,4,0,0
12527,1.95,0.426883048,HBACK,1,M,C,5,0,0
12528,1.41,0.870032488,SEDAN,3,M,C,4,0,0
12529,1.05,0.722638021,TRUCK,3,M,C,4,0,0
12530,1.23,0.425403225,HBACK,3,M,C,4,0,0
12531,5.76,0.999344244,STNWG,1,M,C,6,0,0
12532,0.74,0.873111519,SEDAN,4,F,C,6,0,0
12533,1.74,0.424727437,SEDAN,2,F,C,2,0,0
12534,0.76,0.878621581,HBACK,4,M,C,4,0,0
12535,3.47,0.189196209,STNWG,3,F,C,3,0,0
12536,3,0.171747258,STNWG,2,M,C,2,0,0
12537,6.09,0.186722348,STNWG,3,M,C,4,0,0
12538,2.71,0.168346037,SEDAN,1,F,C,3,0,0
12539,2.06,0.528982281,SEDAN,2,F,C,2,0,0
12540,1.22,0.907047481,HBACK,2,M,C,4,0,0
12541,1.48,0.246420414,HBACK,1,F,C,4,0,0
12542,1.31,0.229021132,SEDAN,3,F,C,3,0,0
12543,4.03,0.408901908,STNWG,2,M,C,3,0,0
12544,1.42,0.117107754,HBACK,1,F,C,3,0,0
12545,0.86,0.607913016,HBACK,3,F,C,2,0,0
12546,0.38,0.346001559,SEDAN,4,F,C,2,0,0
12547,1.44,0.520451715,STNWG,4,M,C,3,0,0
12548,0.66,0.484798994,SEDAN,4,M,C,1,0,0
12549,2.05,0.844606062,SEDAN,1,F,C,3,0,0
12550,1.73,0.527147122,TRUCK,1,M,C,3,0,0
12551,1.91,0.783704455,SEDAN,2,M,C,5,0,0
12552,0.52,0.884046617,HBACK,4,F,C,3,0,0
12553,4.85,0.12272989,STNWG,1,M,C,2,0,0
12554,1.03,0.180916709,HBACK,2,F,C,3,0,0
12555,1.56,0.796979509,HBACK,1,F,C,3,0,0
12556,1.29,0.106639672,HBACK,2,F,C,4,0,0
12557,0.82,0.300533155,SEDAN,4,F,C,4,0,0
12558,0.71,0.23788654,STNWG,4,F,C,2,0,0
12559,1.94,0.890936987,SEDAN,2,M,C,5,0,0
12560,1.52,0.169939463,HBACK,1,F,C,5,0,0
12561,1.72,0.895197984,HBACK,2,M,C,5,0,0
12562,2.12,0.794377764,STNWG,4,F,C,4,0,0
12563,0.98,0.18541389,HBACK,4,F,C,3,0,0
12564,1.12,0.067319545,SEDAN,3,F,C,2,0,0
12565,0.86,0.148310855,HBACK,4,F,C,3,0,0
12566,2.53,0.497439603,STNWG,4,M,C,6,0,0
12567,3.59,0.123647949,STNWG,2,F,C,3,0,0
12568,1.2,0.628780745,SEDAN,3,F,C,4,0,0
12569,3.72,0.851423801,STNWG,2,M,C,4,0,0
12570,0.32,0.24385891,HBACK,4,F,C,2,0,0
12571,0.62,0.469832954,SEDAN,4,F,C,2,0,0
12572,1.17,0.994158794,SEDAN,3,F,C,5,0,0
12573,0.47,0.56838187,SEDAN,4,M,C,5,0,0
12574,0.73,0.116208364,HBACK,3,F,C,4,0,0
12575,3,0.235330541,STNWG,3,F,C,5,0,0
12576,1.39,0.90781203,SEDAN,3,M,C,5,0,0
12577,4.76,0.241627378,STNWG,2,M,C,5,0,0
12578,0.77,0.886254866,STNWG,4,M,C,3,0,0
12579,2.2,0.519172493,HBACK,1,M,C,3,0,0
12580,1.34,0.288489416,TRUCK,2,M,C,4,0,0
12581,3.27,0.822075259,STNWG,3,F,C,2,0,0
12582,0.66,0.397650723,HBACK,4,M,C,2,0,0
12583,3.27,0.646529249,STNWG,3,M,C,5,0,0
12584,1.52,0.252143968,STNWG,4,M,C,3,0,0
12585,1.89,0.991532826,SEDAN,2,F,C,5,0,0
12586,1.87,0.523387276,SEDAN,2,M,C,4,0,0
12587,0.59,0.529002839,HBACK,4,F,C,3,0,0
12588,1.02,0.263831085,SEDAN,3,F,C,4,0,0
12589,2.85,0.427871438,STNWG,3,M,C,2,0,0
12590,2.19,0.505728022,SEDAN,2,M,C,1,0,0
12591,0.65,0.480003144,HBACK,3,F,C,2,0,0
12592,1.63,0.523892295,HDTOP,4,M,C,2,0,0
12593,2.48,0.9023794,SEDAN,1,F,C,3,0,0
12594,0.81,0.249322416,SEDAN,4,F,C,3,0,0
12595,0.91,0.898442088,HBACK,3,M,C,4,0,0
12596,1.56,0.999338339,SEDAN,1,M,C,5,0,0
12597,1.62,0.404600809,UTE,3,M,C,5,0,0
12598,1.72,0.512384085,SEDAN,2,F,C,4,0,0
12599,1.5,0.289937277,HBACK,2,F,C,5,0,0
12600,1.32,0.237324909,SEDAN,3,M,C,2,0,0
12601,0.77,0.845759613,SEDAN,4,F,C,2,0,0
12602,0.2,0.878868901,HBACK,4,F,C,6,0,0
12603,1.98,0.515607912,SEDAN,1,M,C,6,0,0
12604,1.2,0.144829951,HBACK,3,F,C,3,0,0
12605,0.47,0.407317716,STNWG,4,F,C,5,0,0
12606,1.4,0.243326348,HBACK,1,M,C,3,0,0
12607,2.03,0.903230026,SEDAN,2,M,C,2,0,0
12608,1.4,0.398415263,HBACK,2,F,C,4,0,0
12609,1.57,0.2505479,SEDAN,2,F,C,5,0,0
12610,3.17,0.344008168,STNWG,1,M,C,3,0,0
12611,1.48,0.25178062,HBACK,1,F,C,2,0,0
12612,1.3,0.1887176,SEDAN,3,F,C,4,0,0
12613,4.18,0.540882287,STNWG,2,F,C,2,0,0
12614,1.64,0.408733286,MIBUS,4,M,C,4,0,0
12615,1.23,0.195478332,UTE,4,F,C,2,0,0
12616,1.29,0.801742455,HBACK,3,F,C,3,0,0
12617,1.55,0.366977034,SEDAN,3,F,C,3,0,0
12618,1.52,0.406028653,SEDAN,2,M,C,5,0,0
12619,0.84,0.904214233,HBACK,4,M,C,5,0,0
12620,1.44,0.492092212,HBACK,1,F,C,1,0,0
12621,1.61,0.327339451,SEDAN,3,M,C,3,0,0
12622,3.38,0.408953642,STNWG,3,M,C,3,0,0
12623,2.97,0.911658707,STNWG,1,F,C,5,0,0
12624,2.26,0.902061472,SEDAN,2,F,C,6,0,0
12625,1.73,0.888745517,SEDAN,2,F,C,6,0,0
12626,1.82,0.103736119,SEDAN,2,F,C,5,0,0
12627,0.97,0.457371532,STNWG,4,F,C,4,0,0
12628,0.97,0.90237769,SEDAN,4,F,C,4,0,0
12629,0.89,0.888182229,HBACK,4,F,C,3,0,0
12630,0.94,0.397343815,HBACK,3,M,C,4,0,0
12631,1.58,0.405725266,HBACK,3,F,C,5,0,0
12632,1.63,0.478031789,STNWG,4,F,C,5,0,0
12633,1.56,0.19866673,SEDAN,1,F,C,3,0,0
12634,1.09,0.131523247,SEDAN,3,F,C,5,0,0
12635,2.18,0.389348249,UTE,4,F,C,3,0,0
12636,2.02,0.510322403,HBACK,3,M,C,4,0,0
12637,0.65,0.903139459,SEDAN,4,M,C,4,0,0
12638,3.78,0.293000721,STNWG,2,F,C,4,0,0
12639,2.44,0.216247636,STNWG,3,F,C,4,0,0
12640,17.82,0.893907772,SEDAN,1,M,C,1,0,0
12641,1.18,0.565467394,HBACK,3,F,C,3,0,0
12642,0.98,0.628316235,HBACK,3,F,C,3,0,0
12643,1.66,0.570471938,HBACK,1,F,C,4,0,0
12644,1.31,0.284632954,HBACK,3,F,C,2,0,0
12645,1.63,0.887821456,SEDAN,3,F,C,2,0,0
12646,0.61,0.916622056,SEDAN,4,M,C,4,0,0
12647,1.91,0.888631859,SEDAN,2,F,C,6,0,0
12648,1.31,0.999340804,HBACK,2,F,C,2,0,0
12649,1.34,0.563437152,HBACK,2,F,C,2,0,0
12650,0.87,0.875655629,SEDAN,4,F,C,3,0,0
12651,3.74,0.237089021,STNWG,2,F,C,3,0,0
12652,1.49,0.824698182,HBACK,1,F,C,1,0,0
12653,3.51,0.097122948,STNWG,2,M,C,4,0,0
12654,0.82,0.411560234,SEDAN,3,M,C,6,0,0
12655,1.44,0.396433745,HBACK,1,F,C,3,0,0
12656,7.71,0.837750865,STNWG,1,M,C,3,0,0
12657,1.29,0.666707718,HDTOP,4,F,C,2,0,0
12658,1.22,0.403488314,HBACK,3,M,C,6,0,0
12659,1.66,0.392674782,STNWG,4,M,C,4,0,0
12660,0.93,0.839596206,HBACK,4,M,C,4,0,0
12661,0.5,0.214902019,SEDAN,4,F,C,5,0,0
12662,4.42,0.394607216,STNWG,2,F,C,2,0,0
12663,0.98,0.629145303,HBACK,3,F,C,2,0,0
12664,0.54,0.204790221,STNWG,4,M,C,5,0,0
12665,0.8,0.841511602,SEDAN,4,F,C,4,0,0
12666,1.18,0.100013762,SEDAN,3,M,C,5,0,0
12667,2.73,0.631536122,STNWG,3,M,C,4,0,0
12668,7.06,0.225610556,SEDAN,1,F,C,3,0,0
12669,0.81,0.867422479,HBACK,3,F,C,3,0,0
12670,0.99,0.180906776,HBACK,3,F,C,3,0,0
12671,1.02,0.866327542,UTE,4,F,C,3,0,0
12672,0.84,0.130364928,SEDAN,3,F,C,5,0,0
12673,2.02,0.86623051,STNWG,3,M,C,5,0,0
12674,0.78,0.227632734,HBACK,3,F,C,1,0,0
12675,0.83,0.627487829,COUPE,4,M,C,5,0,0
12676,3.21,0.226083358,STNWG,1,M,C,4,0,0
12677,0.96,0.076241629,SEDAN,3,F,C,6,0,0
12678,2.14,0.239924751,HBACK,1,M,C,2,0,0
12679,2.08,0.466131852,STNWG,4,F,C,3,0,0
12680,1.76,0.073221895,SEDAN,2,F,C,2,0,0
12681,0.57,0.873053269,HBACK,4,M,C,1,0,0
12682,2.79,0.174841846,STNWG,2,F,C,5,0,0
12683,1.47,0.963348948,MIBUS,4,M,C,4,0,0
12684,1.4,0.167305815,SEDAN,3,M,C,4,0,0
12685,2.69,0.440923725,SEDAN,1,F,C,5,0,0
12686,1.91,0.874090925,SEDAN,3,M,C,4,0,0
12687,0.71,0.633206388,SEDAN,4,F,C,3,0,0
12688,1.06,0.39209637,SEDAN,3,M,C,6,0,0
12689,1.76,0.075151809,STNWG,4,F,C,4,0,0
12690,3.11,0.081459294,STNWG,1,M,C,1,0,0
12691,4.3,0.040838639,SEDAN,1,M,C,4,0,0
12692,2.44,0.385225345,TRUCK,3,M,C,4,0,0
12693,0.86,0.04760817,HBACK,3,F,C,2,0,0
12694,2.44,0.383216376,UTE,2,M,C,5,0,0
12695,1.64,0.658626619,SEDAN,3,F,C,3,0,0
12696,1.17,0.232092594,SEDAN,3,F,C,3,0,0
12697,1.03,0.240022464,HBACK,2,M,C,3,0,0
12698,1.97,0.434334589,SEDAN,2,M,C,2,0,0
12699,0.85,0.909046514,SEDAN,3,F,C,1,0,0
12700,1.41,0.507505022,SEDAN,3,M,C,6,0,0
12701,1.92,0.875418717,SEDAN,3,M,C,5,0,0
12702,0.54,0.863961794,HBACK,4,M,C,3,0,0
12703,1.34,0.299591654,SEDAN,3,M,C,4,0,0
12704,0.74,0.746782963,STNWG,4,F,C,1,0,0
12705,0.76,0.446452827,HBACK,3,F,C,4,0,0
12706,1.82,0.605361283,STNWG,2,F,C,6,0,0
12707,1.54,0.743139123,STNWG,4,M,C,3,0,0
12708,0.57,0.561143276,HBACK,4,M,C,4,0,0
12709,0.49,0.610119476,HBACK,4,F,C,5,0,0
12710,1.34,0.176099228,SEDAN,3,F,C,5,0,0
12711,2.03,0.862358252,SEDAN,3,F,C,3,0,0
12712,1.17,0.609681756,SEDAN,4,F,C,5,0,0
12713,0.93,0.059579617,SEDAN,3,F,C,6,0,0
12714,3.51,0.615155234,STNWG,2,M,C,4,0,0
12715,1.03,0.862724475,SEDAN,4,F,C,1,0,0
12716,0.44,0.61226543,UTE,4,F,C,4,0,0
12717,1.24,0.606211092,HBACK,2,F,C,3,0,0
12718,1.76,0.532772279,SEDAN,2,M,C,4,0,0
12719,3.02,0.581456577,STNWG,1,M,C,2,0,0
12720,0.95,0.093096101,HBACK,3,F,C,1,0,0
12721,1.36,0.183549779,HBACK,1,F,C,4,0,0
12722,2.63,0.507090552,SEDAN,1,F,C,1,0,0
12723,0.41,0.73996472,SEDAN,4,F,C,4,0,0
12724,0.39,0.847337974,HBACK,4,M,C,5,0,0
12725,2.43,0.999357655,SEDAN,1,F,C,3,0,0
12726,3.28,0.074349752,STNWG,3,F,C,4,0,0
12727,0.3,0.282879556,HBACK,4,F,C,3,0,0
12728,1.26,0.091477164,SEDAN,4,F,C,4,0,0
12729,1.71,0.551329544,SEDAN,2,M,C,3,0,0
12730,1.58,0.819701289,HBACK,4,M,C,1,0,0
12731,0.47,0.873287305,SEDAN,4,M,C,4,0,0
12732,0.48,0.879549965,SEDAN,4,F,C,4,0,0
12733,0.48,0.095529095,HBACK,4,F,C,3,0,0
12734,1.95,0.056638467,HBACK,1,F,C,3,0,0
12735,1.48,0.172715711,UTE,4,M,C,5,0,0
12736,0.91,0.28394943,HBACK,4,F,C,2,0,0
12737,2.49,0.845877483,SEDAN,2,F,C,4,0,0
12738,2.42,0.539373951,SEDAN,1,F,C,4,0,0
12739,0.7,0.207729936,SEDAN,4,M,C,3,0,0
12740,0.73,0.083548084,SEDAN,4,F,C,3,0,0
12741,2.4,0.541332426,UTE,2,F,C,3,0,0
12742,1.23,0.215104391,UTE,4,M,C,5,0,0
12743,1.07,0.221051925,SEDAN,3,F,C,5,0,0
12744,0.96,0.172552287,HBACK,3,F,C,2,0,0
12745,0.97,0.378457664,SEDAN,3,F,C,3,0,0
12746,1.57,0.627688773,SEDAN,3,M,C,4,0,0
12747,1.9,0.958088736,SEDAN,3,F,C,5,0,0
12748,2.23,0.606038503,HBACK,2,F,C,3,0,0
12749,2.16,0.490926525,SEDAN,2,M,C,4,0,0
12750,1.47,0.24104121,STNWG,4,F,C,2,0,0
12751,0.7,0.503290353,UTE,4,M,C,1,0,0
12752,1.45,0.537170305,TRUCK,2,M,C,2,0,0
12753,1.53,0.564255832,STNWG,3,M,C,3,0,0
12754,0.89,0.625886958,HBACK,4,F,C,2,0,0
12755,0.78,0.872070211,STNWG,4,F,C,3,0,0
12756,2.78,0.831127886,HBACK,1,M,C,3,0,0
12757,2.09,0.259749503,STNWG,4,M,C,2,0,0
12758,2.14,0.817316739,STNWG,4,F,C,4,0,0
12759,1.73,0.624531613,SEDAN,2,M,C,1,0,0
12760,1.78,0.091703442,SEDAN,2,M,C,2,0,0
12761,0.41,0.587949835,SEDAN,4,F,C,3,0,0
12762,0.61,0.107867867,STNWG,4,F,C,2,0,0
12763,1.62,0.578242124,SEDAN,2,F,C,3,0,0
12764,0.92,0.241816542,HBACK,3,M,C,5,0,0
12765,0.29,0.10637268,SEDAN,4,F,C,3,0,0
12766,2.31,0.531679336,SEDAN,1,F,C,4,0,0
12767,2.6,0.311878661,SEDAN,3,M,C,5,0,0
12768,4.35,0.200563637,STNWG,2,F,C,5,0,0
12769,2.43,0.457427675,SEDAN,2,F,C,5,0,0
12770,0.78,0.470313355,HBACK,4,F,C,6,0,0
12771,1.41,0.465529106,SEDAN,3,M,C,6,0,0
12772,1.14,0.24779518,HBACK,2,F,C,2,0,0
12773,0.54,0.583659816,HBACK,4,M,C,4,0,0
12774,1.33,0.222617981,HBACK,3,F,C,1,0,0
12775,1.89,0.957557132,SEDAN,2,M,C,5,0,0
12776,0.3,0.843561565,HBACK,4,M,C,5,0,0
12777,1.37,0.999350451,STNWG,4,M,C,4,0,0
12778,1.03,0.176309169,SEDAN,4,F,C,2,0,0
12779,0.82,0.258939498,SEDAN,4,F,C,4,0,0
12780,1.67,0.587822894,SEDAN,3,M,C,6,0,0
12781,0.91,0.069512763,HBACK,3,F,C,3,0,0
12782,1.76,0.533080521,STNWG,4,F,C,2,0,0
12783,0.39,0.580653012,HBACK,4,M,C,6,0,0
12784,1.42,0.584373179,HBACK,1,F,C,3,0,0
12785,0.8,0.580879631,SEDAN,4,M,C,3,0,0
12786,1.7,0.247280902,HBACK,2,M,C,1,0,0
12787,0.34,0.589776514,STNWG,4,F,C,3,0,0
12788,1.88,0.211162473,HBACK,3,F,C,5,0,0
12789,0.87,0.120714165,STNWG,4,M,C,5,0,0
12790,2,0.909466413,HBACK,2,M,C,5,0,0
12791,2.11,0.850079963,SEDAN,1,M,C,2,0,0
12792,1.17,0.602236959,SEDAN,3,M,C,6,0,0
12793,4.36,0.276004126,STNWG,2,M,C,5,0,0
12794,0.55,0.869054627,SEDAN,4,F,C,2,0,0
12795,2.04,0.817204666,PANVN,2,M,C,4,0,0
12796,1.23,0.604550712,SEDAN,3,M,C,5,0,0
12797,0.55,0.187066298,HBACK,4,F,C,4,0,0
12798,1.23,0.158331989,STNWG,4,M,C,5,0,0
12799,1.24,0.602723508,STNWG,3,M,C,3,0,0
12800,1.84,0.148289454,SEDAN,2,F,C,3,0,0
12801,1.66,0.71552716,SEDAN,3,M,C,6,0,0
12802,1.88,0.143070467,SEDAN,2,F,C,4,0,0
12803,1.07,0.613560809,HBACK,2,F,C,5,0,0
12804,3.32,0.450491907,STNWG,1,M,C,2,0,0
12805,1.59,0.240589788,HBACK,1,F,C,5,0,0
12806,0.68,0.149930236,SEDAN,4,F,C,5,0,0
12807,0.97,0.605175141,SEDAN,4,F,C,5,0,0
12808,2.02,0.594203198,PANVN,2,M,C,2,0,0
12809,1.88,0.141226866,HBACK,2,F,C,4,0,0
12810,0.65,0.352297714,STNWG,4,F,C,4,0,0
12811,2.33,0.136923211,SEDAN,1,M,C,5,0,0
12812,1.32,0.446698972,UTE,4,F,C,2,0,0
12813,0.62,0.269204223,HBACK,4,F,C,4,0,0
12814,1.86,0.137179622,SEDAN,2,M,C,3,0,0
12815,1.38,0.999352224,HBACK,2,F,C,5,0,0
12816,0.9,0.263945004,HBACK,3,M,C,4,0,0
12817,1.17,0.324916433,STNWG,3,F,C,3,0,0
12818,3.83,0.13211925,STNWG,1,F,C,1,0,0
12819,0.84,0.138438234,HBACK,3,M,C,6,0,0
12820,2.29,0.321833606,SEDAN,2,M,C,5,0,0
12821,1.64,0.778031974,HBACK,2,F,C,2,0,0
12822,3,0.999342299,HDTOP,3,M,C,2,0,0
12823,1.55,0.212717683,SEDAN,2,F,C,4,0,0
12824,2.42,0.725585367,SEDAN,2,F,C,2,0,0
12825,1.02,0.116714837,STNWG,4,F,C,2,0,0
12826,1.76,0.906579448,STNWG,3,M,C,4,0,0
12827,1.68,0.970852349,HBACK,2,F,C,3,0,0
12828,0.8,0.824159925,HBACK,3,M,C,2,0,0
12829,1.87,0.510445006,SEDAN,2,F,C,2,0,0
12830,0.64,0.651778461,HBACK,4,M,C,4,0,0
12831,0.79,0.53733856,UTE,4,M,C,3,0,0
12832,0.54,0.081979902,SEDAN,4,F,C,4,0,0
12833,0.39,0.585442088,SEDAN,4,F,C,4,0,0
12834,1.92,0.164617434,HBACK,3,M,C,4,0,0
12835,1.64,0.129768629,SEDAN,3,M,C,5,0,0
12836,1.46,0.216160182,SEDAN,2,F,C,4,0,0
12837,0.83,0.469883783,SEDAN,3,F,C,5,0,0
12838,1.2,0.521403536,HBACK,4,M,C,3,0,0
12839,3.12,0.58013163,STNWG,3,F,C,4,0,0
12840,2.36,0.478271645,STNWG,2,F,C,3,0,0
12841,6.33,0.981248706,STNWG,2,M,C,5,0,0
12842,1.57,0.202916149,TRUCK,1,M,C,4,0,0
12843,3.37,0.255161416,STNWG,2,F,C,2,0,0
12844,1.41,0.830903652,HBACK,1,M,C,1,0,0
12845,1.91,0.189469044,STNWG,4,F,C,3,0,0
12846,1.87,0.500147515,SEDAN,1,M,C,5,0,0
12847,1.08,0.906688821,HBACK,2,F,C,2,0,0
12848,0.73,0.620995754,SEDAN,4,F,C,3,0,0
12849,1.59,0.089478545,SEDAN,2,F,C,6,0,0
12850,4.58,0.594395048,STNWG,2,F,C,3,0,0
12851,5.44,0.161715929,STNWG,1,F,C,3,0,0
12852,1.7,0.428904893,HBACK,1,F,C,4,0,0
12853,1.03,0.601691531,SEDAN,3,F,C,2,0,0
12854,4.92,0.854062696,TRUCK,1,M,C,5,0,0
12855,0.48,0.955200793,HBACK,4,M,C,6,0,0
12856,1.31,0.177770848,SEDAN,4,F,C,3,0,0
12857,0.39,0.628152336,SEDAN,4,M,C,6,0,0
12858,0.65,0.853495964,HBACK,4,M,C,2,0,0
12859,2.51,0.587868537,STNWG,3,F,C,2,0,0
12860,1.34,0.904009597,HBACK,1,M,C,5,0,0
12861,2.15,0.411315898,HBACK,1,F,C,6,0,0
12862,1.74,0.129959795,SEDAN,2,F,C,6,0,0
12863,0.85,0.715981893,HBACK,3,M,C,3,0,0
12864,1.78,0.908582095,STNWG,4,F,C,5,0,0
12865,1.38,0.999339135,HBACK,2,F,C,4,0,0
12866,2.4,0.193982261,STNWG,3,M,C,6,0,0
12867,0.49,0.855011673,SEDAN,4,F,C,3,0,0
12868,1.61,0.999341236,HBACK,1,F,C,4,0,0
12869,0.9,0.427961897,UTE,4,F,C,2,0,0
12870,1.35,0.991393629,HBACK,2,F,C,4,0,0
12871,0.37,0.488958217,HBACK,4,F,C,3,0,0
12872,1.2,0.577619898,STNWG,4,F,C,4,0,0
12873,1.53,0.502002548,HBACK,2,F,C,3,0,0
12874,0.86,0.415007634,HBACK,3,F,C,4,0,0
12875,0.43,0.326557894,SEDAN,4,M,C,6,0,0
12876,0.98,0.685479543,HBACK,3,F,C,1,0,0
12877,1.02,0.147258254,HBACK,3,F,C,3,0,0
12878,0.75,0.405876108,HBACK,3,F,C,4,0,0
12879,0.49,0.577240743,HBACK,4,F,C,4,0,0
12880,0,0.999357483,STNWG,4,F,C,6,0,0
12881,2.66,0.857292727,STNWG,3,F,C,3,0,0
12882,1.18,0.202854761,STNWG,3,F,C,3,0,0
12883,1.32,0.858237508,STNWG,3,F,C,4,0,0
12884,1.16,0.860951217,SEDAN,3,M,C,5,0,0
12885,1.45,0.396769942,HBACK,3,M,C,6,0,0
12886,1.67,0.450147937,SEDAN,2,F,C,3,0,0
12887,0.58,0.423031277,HBACK,4,F,C,4,0,0
12888,4.14,0.815923584,STNWG,2,M,C,4,0,0
12889,1.38,0.855186318,HBACK,1,F,C,4,0,0
12890,0.98,0.194454703,HBACK,3,F,C,2,0,0
12891,1.64,0.398120219,SEDAN,2,M,C,6,0,0
12892,1.4,0.862041041,SEDAN,3,F,C,4,0,0
12893,0.71,0.185616802,SEDAN,4,M,C,4,0,0
12894,1.66,0.607500264,HBACK,3,M,C,3,0,0
12895,1.82,0.498803909,STNWG,4,F,C,2,0,0
12896,1.65,0.545728891,STNWG,2,M,C,2,0,0
12897,2.37,0.307144136,SEDAN,1,F,C,4,0,0
12898,0.68,0.464882981,PANVN,4,M,C,3,0,0
12899,3.41,0.425995956,STNWG,3,M,C,3,0,0
12900,0.76,0.203179446,HBACK,3,F,C,4,0,0
12901,2.41,0.459241152,SEDAN,2,F,C,1,0,0
12902,8.11,0.498751268,STNWG,1,M,C,4,0,0
12903,0.52,0.854296046,SEDAN,4,F,C,1,0,0
12904,2.1,0.164625245,STNWG,3,F,C,5,0,0
12905,1.93,0.872603856,STNWG,4,M,C,4,0,0
12906,1.72,0.863342837,SEDAN,2,M,C,4,0,0
12907,3.65,0.667323,STNWG,3,M,C,5,0,0
12908,1.7,0.419869324,HBACK,1,F,C,3,0,0
12909,0.86,0.088368987,HBACK,4,F,C,5,0,0
12910,1.31,0.729515293,SEDAN,4,M,C,4,0,0
12911,1.39,0.172203458,SEDAN,3,F,C,3,0,0
12912,1.36,0.816280918,SEDAN,3,F,C,1,0,0
12913,0.47,0.068472635,SEDAN,4,F,C,4,0,0
12914,2.7,0.853665926,SEDAN,1,F,C,3,0,0
12915,3.84,0.784456557,STNWG,3,F,C,2,0,0
12916,2.04,0.480368723,HBACK,2,M,C,1,0,0
12917,1.88,0.181518187,HBACK,2,F,C,1,0,0
12918,0.9,0.854806323,SEDAN,4,M,C,5,0,0
12919,0.87,0.519050118,HBACK,4,F,C,1,0,0
12920,3.64,0.499396203,HBACK,1,F,C,3,0,0
12921,3.11,0.259605717,STNWG,1,F,C,1,0,0
12922,2.53,0.15649338,SEDAN,1,F,C,5,0,0
12923,4.24,0.498646649,TRUCK,1,M,C,1,0,0
12924,1.05,0.498969167,SEDAN,3,F,C,3,0,0
12925,0.91,0.604811186,SEDAN,3,M,C,2,0,0
12926,1.09,0.851479398,HBACK,3,M,C,3,0,0
12927,0.82,0.535021368,HBACK,3,F,C,2,0,0
12928,1.79,0.851533235,HBACK,2,F,C,4,0,0
12929,1.71,0.341889059,SEDAN,2,M,C,6,0,0
12930,1.97,0.57274441,HBACK,1,F,C,2,0,0
12931,1.36,0.499628727,HBACK,2,F,C,4,0,0
12932,0.76,0.132541206,HBACK,3,M,C,5,0,0
12933,1.63,0.492013512,SEDAN,2,F,C,3,0,0
12934,1.37,0.485435777,SEDAN,2,M,C,3,0,0
12935,2.18,0.6485965,SEDAN,3,F,C,4,0,0
12936,2.04,0.836680572,HBACK,3,M,C,3,0,0
12937,1.63,0.863099454,SEDAN,3,M,C,4,0,0
12938,0.96,0.241021997,STNWG,4,M,C,2,0,0
12939,1.03,0.48731499,SEDAN,3,F,C,5,0,0
12940,1.32,0.845725059,HBACK,1,F,C,1,0,0
12941,0.7,0.461204568,HBACK,4,F,C,1,0,0
12942,1.38,0.618704334,PANVN,4,M,C,3,0,0
12943,2.79,0.986334304,SEDAN,2,F,C,4,0,0
12944,1.31,0.865085371,HBACK,2,F,C,2,0,0
12945,3.45,0.38374512,STNWG,3,F,C,3,0,0
12946,1.4,0.327035788,HBACK,1,F,C,4,0,0
12947,1.2,0.52625084,HBACK,2,F,C,5,0,0
12948,3.08,0.863083632,SEDAN,2,F,C,3,0,0
12949,1.31,0.901383378,HBACK,2,M,C,4,0,0
12950,0.63,0.049651286,SEDAN,4,M,C,4,0,0
12951,2.39,0.826184583,STNWG,3,M,C,1,0,0
12952,0.86,0.848464258,HBACK,4,F,C,5,0,0
12953,2.16,0.190575808,PANVN,2,M,C,3,0,0
12954,1.4,0.850003845,UTE,3,M,C,4,0,0
12955,0.93,0.886484633,HBACK,3,F,C,1,0,0
12956,1.91,0.544704524,SEDAN,1,F,C,2,0,0
12957,1.47,0.854646938,STNWG,4,F,C,1,0,0
12958,3.4,0.852478465,STNWG,3,M,C,3,0,0
12959,3.21,0.850368098,STNWG,3,M,C,3,0,0
12960,1.05,0.643429954,HBACK,3,M,C,5,0,0
12961,1.07,0.668006048,SEDAN,3,M,C,4,0,0
12962,2.76,0.09419597,SEDAN,2,M,C,5,0,0
12963,1.17,0.048263707,SEDAN,3,M,C,4,0,0
12964,2.43,0.523162659,MIBUS,3,M,C,2,0,0
12965,1.67,0.824731495,SEDAN,3,F,C,2,0,0
12966,0.34,0.535583545,HBACK,4,M,C,3,0,0
12967,3.28,0.528322346,STNWG,1,F,C,2,0,0
12968,2.11,0.115978646,STNWG,3,F,C,3,0,0
12969,2.58,0.189779897,SEDAN,2,F,C,2,0,0
